Position_X,Position_Y,Position_Z,Rotation_X,Rotation_Y,Rotation_Z
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
