Position_X,Position_Y,Position_Z,Rotation_X,Rotation_Y,Rotation_Z
0.077,-0.041,-0.004,346.566,358.529,5.421
0.077,-0.041,-0.004,346.566,358.529,5.421
0.077,-0.041,-0.004,346.566,358.529,5.421
0.077,-0.041,-0.004,346.566,358.529,5.421
0.077,-0.041,-0.004,346.566,358.529,5.421
0.077,-0.041,-0.004,346.566,358.529,5.421
0.071,-0.041,-0.01,344.731,358.039,6.926
0.071,-0.041,-0.01,344.731,358.039,6.926
0.071,-0.041,-0.01,344.731,358.039,6.926
0.071,-0.041,-0.01,344.731,358.039,6.926
0.076,-0.041,-0.015,342.629,0.531,6.722
0.076,-0.041,-0.015,342.629,0.531,6.722
0.076,-0.041,-0.015,342.629,0.531,6.722
0.076,-0.041,-0.015,342.629,0.531,6.722
0.076,-0.041,-0.015,342.629,0.531,6.722
0.076,-0.041,-0.015,342.629,0.531,6.722
0.079,-0.041,-0.02,341.464,2.204,6.302
0.079,-0.041,-0.02,341.464,2.204,6.302
0.079,-0.041,-0.02,341.464,2.204,6.302
0.079,-0.04,-0.02,340.501,2.789,6.1
0.079,-0.04,-0.02,340.501,2.789,6.1
0.079,-0.04,-0.02,340.501,2.789,6.1
0.079,-0.04,-0.02,340.501,2.789,6.1
0.079,-0.04,-0.02,340.501,2.789,6.1
0.08,-0.045,-0.021,343.78,2.988,5.516
0.08,-0.045,-0.021,343.78,2.988,5.516
0.081,-0.05,-0.022,347.544,2.106,4.636
0.081,-0.05,-0.022,347.544,2.106,4.636
0.082,-0.054,-0.022,351.113,359.659,4.19
0.082,-0.054,-0.022,351.113,359.659,4.19
0.082,-0.057,-0.021,353.878,358.298,3.67
0.082,-0.057,-0.021,353.878,358.298,3.67
0.082,-0.057,-0.021,353.878,358.298,3.67
0.082,-0.058,-0.022,354.235,358.266,3.102
0.082,-0.058,-0.022,354.235,358.266,3.102
0.082,-0.058,-0.022,354.235,358.266,3.102
0.082,-0.059,-0.019,355.016,357.582,3.014
0.082,-0.059,-0.019,355.016,357.582,3.014
0.079,-0.058,-0.021,355.033,355.152,3.619
0.079,-0.058,-0.021,355.033,355.152,3.619
0.076,-0.054,-0.021,352.618,354.593,4.869
0.076,-0.054,-0.021,352.618,354.593,4.869
0.076,-0.054,-0.021,352.618,354.593,4.869
0.075,-0.053,-0.022,350.122,356.266,6.025
0.074,-0.053,-0.024,350.027,356.462,6.139
0.074,-0.053,-0.024,350.027,356.462,6.139
0.074,-0.053,-0.024,350.027,356.462,6.139
0.074,-0.052,-0.026,349.662,355.591,6.496
0.074,-0.052,-0.026,349.662,355.591,6.496
0.074,-0.052,-0.026,349.225,355.45,6.747
0.074,-0.052,-0.026,349.225,355.45,6.747
0.076,-0.051,-0.027,347.985,356.293,6.726
0.076,-0.051,-0.027,347.985,356.293,6.726
0.076,-0.051,-0.027,347.985,356.293,6.726
0.079,-0.047,-0.028,343.353,357.527,6.441
0.079,-0.047,-0.03,341.448,357.832,6.412
0.079,-0.047,-0.03,341.448,357.832,6.412
0.079,-0.047,-0.03,341.448,357.832,6.412
0.08,-0.046,-0.034,341.683,359.706,6.657
0.08,-0.046,-0.034,341.683,359.706,6.657
0.08,-0.044,-0.038,339.569,2.887,6.387
0.08,-0.044,-0.038,339.569,2.887,6.387
0.08,-0.044,-0.038,339.569,2.887,6.387
0.08,-0.046,-0.041,339.575,4.568,6.892
0.08,-0.046,-0.041,339.575,4.568,6.892
0.079,-0.046,-0.037,340.062,3.912,7.252
0.079,-0.046,-0.037,340.062,3.912,7.252
0.079,-0.046,-0.037,340.062,3.912,7.252
0.077,-0.047,-0.033,340.931,2.811,7.591
0.077,-0.047,-0.033,340.931,2.811,7.591
0.077,-0.047,-0.033,340.931,2.811,7.591
0.077,-0.047,-0.033,340.931,2.811,7.591
0.076,-0.047,-0.026,341.448,2.144,8.305
0.076,-0.047,-0.026,341.448,2.144,8.305
0.076,-0.047,-0.026,341.448,2.144,8.305
0.078,-0.046,-0.023,341.555,2.313,8.118
0.078,-0.046,-0.023,341.555,2.313,8.118
0.079,-0.046,-0.021,341.639,3.017,7.54
0.079,-0.046,-0.021,341.639,3.017,7.54
0.079,-0.046,-0.021,341.639,3.017,7.54
0.079,-0.046,-0.021,341.639,3.017,7.54
0.079,-0.046,-0.021,341.639,3.017,7.54
0.077,-0.047,-0.021,341.67,1.667,8.291
0.077,-0.047,-0.021,341.67,1.667,8.291
0.077,-0.047,-0.021,341.67,1.667,8.291
0.075,-0.047,-0.021,341.677,1.023,8.536
0.075,-0.047,-0.021,341.677,1.023,8.536
0.075,-0.047,-0.021,341.677,1.023,8.536
0.075,-0.047,-0.021,341.677,1.023,8.536
0.076,-0.047,-0.018,342.656,0.83,8.65
0.076,-0.047,-0.018,342.656,0.83,8.65
0.076,-0.048,-0.017,342.955,1.13,8.655
0.076,-0.048,-0.017,342.955,1.13,8.655
0.076,-0.047,-0.017,342.918,1.225,8.494
0.076,-0.047,-0.017,342.918,1.225,8.494
0.076,-0.047,-0.017,342.918,1.225,8.494
0.076,-0.047,-0.017,342.918,1.225,8.494
0.077,-0.048,-0.016,343.215,1.984,8.262
0.077,-0.048,-0.016,343.215,1.984,8.262
0.079,-0.048,-0.015,343.084,2.75,7.673
0.079,-0.048,-0.015,343.084,2.75,7.673
0.079,-0.048,-0.015,343.084,2.75,7.673
0.081,-0.048,-0.015,343.467,3.637,7.317
0.081,-0.048,-0.015,343.467,3.637,7.317
0.081,-0.048,-0.015,343.467,3.637,7.317
0.081,-0.048,-0.015,343.467,3.637,7.317
0.084,-0.049,-0.014,343.864,5.163,6.459
0.084,-0.049,-0.014,343.864,5.163,6.459
0.085,-0.049,-0.013,344.299,5.073,6.458
0.085,-0.049,-0.013,344.299,5.073,6.458
0.085,-0.049,-0.013,344.299,5.073,6.458
0.084,-0.05,-0.012,344.688,4.643,6.679
0.084,-0.05,-0.012,344.688,4.643,6.679
0.082,-0.051,-0.011,345.054,3.89,7.139
0.082,-0.051,-0.011,345.054,3.89,7.139
0.082,-0.051,-0.011,345.054,3.89,7.139
0.082,-0.051,-0.011,345.054,3.89,7.139
0.081,-0.051,-0.011,345.069,3.493,7.28
0.081,-0.051,-0.011,345.069,3.493,7.28
0.081,-0.051,-0.011,345.069,3.493,7.28
0.078,-0.05,-0.01,344.231,2.524,8.159
0.078,-0.05,-0.01,344.231,2.524,8.159
0.075,-0.045,-0.013,340.111,1.662,9.516
0.075,-0.045,-0.013,340.111,1.662,9.516
0.075,-0.044,-0.018,338.062,2.385,9.361
0.075,-0.044,-0.018,338.062,2.385,9.361
0.075,-0.044,-0.018,338.062,2.385,9.361
0.075,-0.044,-0.018,338.062,2.385,9.361
0.078,-0.039,-0.023,335.097,4.148,8.939
0.078,-0.039,-0.023,335.097,4.148,8.939
0.082,-0.036,-0.027,332.023,7.074,7.993
0.082,-0.036,-0.027,332.023,7.074,7.993
0.082,-0.036,-0.027,332.023,7.074,7.993
0.084,-0.037,-0.028,332.153,8.664,7.564
0.084,-0.037,-0.028,332.153,8.664,7.564
0.084,-0.037,-0.028,332.153,8.664,7.564
0.084,-0.039,-0.029,332.986,8.641,7.246
0.084,-0.039,-0.029,332.986,8.641,7.246
0.083,-0.041,-0.027,334.964,6.533,7.445
0.083,-0.041,-0.027,334.964,6.533,7.445
0.082,-0.044,-0.024,337.723,4.423,7.646
0.082,-0.044,-0.024,337.723,4.423,7.646
0.082,-0.044,-0.024,337.723,4.423,7.646
0.081,-0.049,-0.02,342.297,2.381,7.629
0.081,-0.049,-0.02,342.297,2.381,7.629
0.081,-0.049,-0.02,342.297,2.381,7.629
0.081,-0.049,-0.02,342.297,2.381,7.629
0.083,-0.051,-0.016,344.174,2.543,6.924
0.083,-0.051,-0.016,344.174,2.543,6.924
0.083,-0.051,-0.016,344.174,2.543,6.924
0.083,-0.051,-0.016,344.174,2.543,6.924
0.083,-0.051,-0.016,344.174,2.543,6.924
0.085,-0.052,-0.012,345.401,3.428,6.384
0.085,-0.052,-0.012,345.401,3.428,6.384
0.085,-0.052,-0.012,345.401,3.428,6.384
0.085,-0.052,-0.012,345.401,3.428,6.384
0.085,-0.051,-0.007,345.348,2.803,6.636
0.085,-0.051,-0.007,345.348,2.803,6.636
0.085,-0.051,-0.007,345.348,2.803,6.636
0.085,-0.051,-0.007,345.348,2.803,6.636
0.085,-0.051,-0.007,345.348,2.803,6.636
0.093,-0.046,0.01,345.948,2.433,5.413
0.093,-0.046,0.01,345.948,2.433,5.413
0.093,-0.046,0.01,345.948,2.433,5.413
0.093,-0.046,0.01,345.948,2.433,5.413
0.093,-0.046,0.01,345.948,2.433,5.413
0.095,-0.041,0.027,346.862,1.031,3.809
0.095,-0.041,0.027,346.862,1.031,3.809
0.095,-0.041,0.027,346.862,1.031,3.809
0.095,-0.041,0.027,346.862,1.031,3.809
0.089,-0.03,0.054,346.792,0.45,2.581
0.089,-0.03,0.054,346.792,0.45,2.581
0.089,-0.03,0.054,346.792,0.45,2.581
0.085,-0.027,0.078,347.372,2.396,1.266
0.085,-0.027,0.078,347.372,2.396,1.266
0.085,-0.027,0.078,347.372,2.396,1.266
0.085,-0.027,0.078,347.372,2.396,1.266
0.092,-0.034,0.073,349.231,2.312,2.483
0.092,-0.034,0.073,349.231,2.312,2.483
0.092,-0.034,0.073,349.231,2.312,2.483
0.092,-0.034,0.073,349.231,2.312,2.483
0.092,-0.034,0.073,349.231,2.312,2.483
0.092,-0.034,0.073,349.231,2.312,2.483
0.092,-0.034,0.073,349.231,2.312,2.483
0.092,-0.034,0.073,349.231,2.312,2.483
0.092,-0.034,0.073,349.231,2.312,2.483
0.107,-0.046,0.019,348.914,358.388,359.808
0.107,-0.046,0.019,348.914,358.388,359.808
0.107,-0.046,0.019,348.914,358.388,359.808
0.107,-0.046,0.019,348.914,358.388,359.808
0.107,-0.046,0.019,348.914,358.388,359.808
0.107,-0.046,0.019,348.914,358.388,359.808
0.107,-0.046,0.019,348.914,358.388,359.808
0.097,-0.044,0.015,346.651,1.582,359.935
0.097,-0.044,0.015,346.651,1.582,359.935
0.097,-0.044,0.015,346.651,1.582,359.935
0.095,-0.038,0.033,347.508,0.749,359.705
0.096,-0.035,0.041,346.1,2.924,359.539
0.096,-0.035,0.041,346.1,2.924,359.539
0.094,-0.033,0.046,346.056,3.16,359.68
0.094,-0.033,0.046,346.056,3.16,359.68
0.094,-0.033,0.046,346.056,3.16,359.68
0.094,-0.031,0.05,345.777,3.437,359.976
0.093,-0.032,0.052,346.044,2.71,0.455
0.093,-0.032,0.052,346.044,2.71,0.455
0.094,-0.032,0.053,346.332,3.064,0.353
0.094,-0.032,0.053,346.332,3.064,0.353
0.094,-0.032,0.053,346.332,3.064,0.353
0.096,-0.033,0.051,346.026,3.379,359.973
0.096,-0.033,0.049,345.556,3.296,359.833
0.096,-0.033,0.049,345.556,3.296,359.833
0.096,-0.033,0.049,345.556,3.296,359.833
0.096,-0.033,0.049,345.556,3.296,359.833
0.096,-0.033,0.049,345.556,3.296,359.833
0.096,-0.033,0.049,345.556,3.296,359.833
0.096,-0.033,0.049,345.556,3.296,359.833
0.096,-0.033,0.049,345.556,3.296,359.833
0.096,-0.033,0.049,345.556,3.296,359.833
0.096,-0.033,0.049,345.556,3.296,359.833
0.096,-0.033,0.049,345.556,3.296,359.833
0.096,-0.033,0.049,345.556,3.296,359.833
0.096,-0.033,0.049,345.556,3.296,359.833
0.096,-0.033,0.049,345.556,3.296,359.833
0.093,-0.038,0.034,344.135,3.599,0.942
0.093,-0.038,0.034,344.135,3.599,0.942
0.093,-0.038,0.034,344.135,3.599,0.942
0.093,-0.038,0.034,344.135,3.599,0.942
0.094,-0.038,0.035,344.045,3.874,0.862
0.094,-0.038,0.035,344.045,3.874,0.862
0.094,-0.038,0.035,344.045,3.874,0.862
0.094,-0.038,0.035,344.045,3.874,0.862
0.094,-0.038,0.035,344.045,3.874,0.862
0.094,-0.038,0.035,344.045,3.874,0.862
0.094,-0.038,0.035,344.045,3.874,0.862
0.094,-0.038,0.035,344.045,3.874,0.862
0.094,-0.038,0.035,344.045,3.874,0.862
0.096,-0.038,0.036,343.935,3.878,0.605
0.096,-0.038,0.036,343.935,3.878,0.605
0.096,-0.038,0.036,343.935,3.878,0.605
0.096,-0.038,0.036,343.935,3.878,0.605
0.096,-0.038,0.036,343.935,3.878,0.605
0.096,-0.038,0.036,343.935,3.878,0.605
0.096,-0.038,0.036,343.935,3.878,0.605
0.094,-0.038,0.033,342.696,1.939,1.085
0.094,-0.038,0.033,342.696,1.939,1.085
0.094,-0.038,0.033,342.696,1.939,1.085
0.091,-0.036,0.032,341.958,359.924,1.835
0.091,-0.036,0.032,341.958,359.924,1.835
0.091,-0.036,0.032,341.958,359.924,1.835
0.091,-0.036,0.032,341.958,359.924,1.835
0.091,-0.036,0.032,341.958,359.924,1.835
0.091,-0.036,0.032,341.958,359.924,1.835
0.091,-0.036,0.032,341.958,359.924,1.835
0.088,-0.032,0.027,338.3,358.736,3.538
0.088,-0.032,0.027,338.3,358.736,3.538
0.087,-0.03,0.016,334.799,1.126,4.3
0.087,-0.03,0.016,334.799,1.126,4.3
0.087,-0.03,0.016,334.799,1.126,4.3
0.087,-0.03,0.016,334.799,1.126,4.3
0.087,-0.03,0.016,334.799,1.126,4.3
0.088,-0.03,0.012,334.349,1.551,4.365
0.088,-0.03,0.012,334.349,1.551,4.365
0.088,-0.03,0.012,334.349,1.551,4.365
0.088,-0.03,0.011,334.489,2.025,4.147
0.088,-0.03,0.011,334.489,2.025,4.147
0.088,-0.03,0.011,334.489,2.025,4.147
0.09,-0.033,0.012,336.555,2.845,3.567
0.09,-0.033,0.012,336.555,2.845,3.567
0.09,-0.033,0.012,336.555,2.845,3.567
0.095,-0.044,0.019,344.848,3.228,2.539
0.095,-0.044,0.019,344.848,3.228,2.539
0.095,-0.044,0.019,344.848,3.228,2.539
0.095,-0.044,0.019,344.848,3.228,2.539
0.095,-0.044,0.019,344.848,3.228,2.539
0.095,-0.044,0.019,344.848,3.228,2.539
0.095,-0.044,0.019,344.848,3.228,2.539
0.099,-0.047,0.027,348.595,3.105,1.042
0.099,-0.047,0.027,348.595,3.105,1.042
0.099,-0.047,0.027,348.595,3.105,1.042
0.099,-0.046,0.027,348.192,2.979,1.4
0.099,-0.046,0.027,348.192,2.979,1.4
0.099,-0.046,0.027,348.192,2.979,1.4
0.099,-0.046,0.027,348.192,2.979,1.4
0.098,-0.046,0.028,348.156,2.892,1.671
0.098,-0.046,0.028,348.156,2.892,1.671
0.098,-0.046,0.028,348.226,2.948,1.749
0.098,-0.046,0.028,348.226,2.948,1.749
0.098,-0.046,0.028,348.226,2.948,1.749
0.098,-0.046,0.029,348.207,3.2,1.811
0.098,-0.046,0.029,348.207,3.2,1.811
0.098,-0.046,0.029,348.207,3.2,1.811
0.098,-0.046,0.03,348.208,3.354,1.82
0.098,-0.046,0.03,348.208,3.354,1.82
0.098,-0.046,0.03,348.208,3.354,1.82
0.098,-0.046,0.03,348.208,3.354,1.82
0.098,-0.046,0.03,348.208,3.354,1.82
0.098,-0.046,0.03,348.208,3.354,1.82
0.098,-0.046,0.03,348.208,3.354,1.82
0.099,-0.046,0.031,348.104,3.913,1.717
0.099,-0.046,0.031,348.104,3.913,1.717
0.099,-0.046,0.031,348.104,3.913,1.717
0.099,-0.046,0.031,348.104,3.913,1.717
0.099,-0.046,0.031,348.104,3.913,1.717
0.099,-0.046,0.031,348.104,3.913,1.717
0.099,-0.046,0.031,348.104,3.913,1.717
0.099,-0.046,0.031,348.104,3.913,1.717
0.099,-0.046,0.031,348.104,3.913,1.717
0.099,-0.046,0.031,348.104,3.913,1.717
0.099,-0.046,0.031,348.104,3.913,1.717
0.099,-0.046,0.031,348.104,3.913,1.717
0.099,-0.046,0.031,348.104,3.913,1.717
0.099,-0.046,0.031,348.104,3.913,1.717
0.099,-0.046,0.031,348.104,3.913,1.717
0.099,-0.046,0.031,348.104,3.913,1.717
0.099,-0.046,0.031,348.104,3.913,1.717
0.099,-0.046,0.031,348.104,3.913,1.717
0.099,-0.046,0.031,348.104,3.913,1.717
0.099,-0.046,0.031,348.104,3.913,1.717
0.099,-0.046,0.031,348.104,3.913,1.717
0.099,-0.046,0.031,348.104,3.913,1.717
0.099,-0.046,0.031,348.104,3.913,1.717
0.099,-0.046,0.031,348.104,3.913,1.717
0.099,-0.046,0.031,348.104,3.913,1.717
0.099,-0.046,0.031,348.104,3.913,1.717
0.099,-0.046,0.031,348.104,3.913,1.717
0.099,-0.046,0.031,348.104,3.913,1.717
0.099,-0.046,0.031,348.104,3.913,1.717
0.099,-0.046,0.031,348.104,3.913,1.717
0.099,-0.046,0.031,348.104,3.913,1.717
0.099,-0.046,0.031,348.104,3.913,1.717
0.099,-0.046,0.031,348.104,3.913,1.717
0.099,-0.046,0.031,348.104,3.913,1.717
0.099,-0.046,0.031,348.104,3.913,1.717
0.099,-0.046,0.031,348.104,3.913,1.717
0.099,-0.046,0.031,348.104,3.913,1.717
0.099,-0.046,0.031,348.104,3.913,1.717
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
0.1,-0.046,0.031,347.927,4.112,1.715
